ID,Upvotes
120331,6.44
59519,6.935
263459,457.84
188774,887.185
157423,26.92
204323,720.97
94807,7.21
130112,4.255
298030,232.15
361994,2.31
242867,33.82
345301,7.335
404296,4.19
403325,24.35
78570,15.105
247119,74.21
433907,1572.485
51709,15.025
256743,41.455
132448,30.145
429148,10.805
384840,7.485
434864,311.315
317954,202.31
452061,23.295
85212,23.705
373284,2.14
284208,210.295
233976,58.14
105691,1051.595
375077,181.115
26720,76.475
70683,104.265
281194,31.87
390953,147.48
59608,316.625
341707,28.995
403654,36.565
209246,78.57
295413,48.975
379392,394.83
261533,30.745
130134,28.69
137990,145.3
413320,50.98
468459,121.1
189150,6.065
381154,7.6
373043,23.325
231677,7256.605
438093,20.335
443706,30.37
230906,92.28
138183,9.665
78231,11.695
70795,9.805
283674,17.88
144543,31.765
213929,47.685
458437,819.755
279629,46.77
284422,5.32
29532,7.11
409963,51.99
325099,161.84
409635,532.36
18156,41.435
355380,7.625
412081,56.26
363354,23.585
354537,240.615
209720,16.22
150078,83.885
31479,122.185
455028,29.965
104579,509.23
102986,45.29
60804,11.41
361348,144.875
234054,7193.39
212541,25.33
452107,8.335
227926,19.865
340913,16.045
316690,132.56
223984,9.085
193558,1409.955
155138,568.145
36080,10.87
355444,41.55
310281,38.79
79606,82.925
16325,529.845
460657,248.515
159813,27.59
390567,67.055
340325,12.245
85871,14.45
360723,7990.955
200645,7.745
180440,247.36
9158,74.835
295966,136.765
131958,125.15
168051,198.73
246426,11.12
195598,10.15
6177,20.73
10574,2.78
181076,25.625
170742,14.14
123659,45.35
333658,10.805
293962,36.72
423136,211.96
90343,163.275
32867,96.66
143820,98.445
16783,107.315
286877,388.82
422113,4.635
42145,15.675
377322,9.685
232647,3.245
320851,42.505
74336,621.08
121520,46.66
46307,16.79
137345,18.915
426975,13.22
126697,6.24
188080,23.19
399469,52.475
132942,48.64
199602,335.045
335704,40.32
20602,8.8
458202,398.11
74016,30.45
374627,351.56
169941,75.75
267769,106.815
108489,3.405
51782,36.345
160092,31.82
152160,137.315
162504,11.19
286106,87.065
331480,31.02
451655,36.155
311726,8.9
199325,87.285
24806,5.58
237104,16.38
252830,95.625
273090,40.89
115172,16.795
28445,61.17
153732,83.71
40870,2.68
212207,31.455
411175,10.346
213177,30.81
149578,7.406666667
329243,69.675
26565,592.655
242893,457.655
163630,40.43
11802,4.695
434228,742.05
277388,629.165
116623,3270.835
12726,37.865
92182,11.755
308356,10.55
342196,22.13
435921,53.105
117479,1346.905
20084,40.065
110267,1243.555
211485,12.735
52505,14.6
105490,31.72
400015,23.73
376091,14.51
169994,13.495
447639,47.155
371187,11.185
90597,12.58
142364,12.56
337332,320.76
381967,361.91
333824,29.28
148970,38.745
164926,40.205
283475,82.4
385738,41.89
351580,47.25
252511,43.755
74994,15.34
181215,34.58
175240,18.79
326299,80.685
147014,84.465
43,35.335
168852,13.29
139899,160.155
92827,20.645
165023,13.295
65135,119.45
438924,12.455
124065,67.465
468868,12.54
395456,4.48
80156,454.96
279666,81.805
255179,233.51
30329,28.315
351240,15.475
330034,182.28
12342,32.575
327306,97.91
110149,6.22
368744,25.595
96337,134.775
343321,7.545
79366,32.94
199920,13.415
22910,151.17
446787,25.875
367361,34.125
272292,41.26
333092,7.605
192137,942.415
82097,72.685
98490,2143.57
114358,168.445
405496,22.45
464141,25.21
34565,12.45
446335,22.56
38895,67.735
326932,176.61
461640,7.15
386626,11.66
217886,31.635
321498,14.76
247211,4301.935
25731,113.31
202584,9.87
99937,17.2
92509,33.32
306100,42.48
45223,34.475
72671,29.995
55616,34.275
398035,3.1
154437,36.68
468623,507.775
316964,8.115
232389,420.05
208692,20.13
64213,16.745
204826,44.575
296884,95.59
387856,6.01
52733,42.405
433114,44.265
57249,130.57
162316,11.055
422712,5.89
444109,8.53
349477,374.165
207955,13.51
128102,174.22
411957,5.53
294032,58.625
223753,16.205
357921,167.1
73844,9.275
365578,40.2
380793,8.98
185815,160.08
221374,613.105
218609,30.3
291475,2.445
237002,9.31
279871,60.58
232371,9.345
168273,19.735
75316,17.22
3824,18.2
438075,5.185
160250,69.73
380340,35.215
352801,188.325
434035,3669.555
149361,1637.515
204152,482.605
369459,94.83
351015,245474.455
305068,16.18
85319,9.31
27745,72.935
37261,68.75
368918,19.205
337189,5.21
3327,7.92
133421,43.145
30437,21.63
303572,1373.125
136054,347.43
312527,14.05
370874,20.025
140592,44.82
377841,273.685
71778,22.04
199950,39.19
190852,18.15
67830,37.445
208455,184.375
462157,26.305
228701,34.44
329939,295.535
440520,44.19
367764,57.6
127480,12.77
186438,33.85
200433,19.945
200134,177.875
275380,218.895
99675,53.025
307262,5.62
354584,15.46
402847,29.785
90838,6.825
152632,48.505
319489,229.9
270904,209.975
107095,216.685
338868,145.025
372699,27.825
443059,4.84
430108,375.235
165124,3.545
377542,232.86
399562,101.395
111046,22.7
174685,13.41
391584,26.14
174366,4.11
278958,5.16
115864,34.36
361314,1.765
421516,7.92
438082,58.695
100374,48.08
406729,9.33
220801,8.25
416422,6.835
211886,7.105
310911,690.695
267518,62.59
280059,335.85
366682,3.39
67621,38.92
192871,109.82
138413,12.635
119620,50.6
11743,75.9
428813,12.95
24097,427.3
196073,8.765
218231,18.985
22956,963.315
384151,9.555
283952,395.37
39085,25.525
2991,17.14
171726,22.215
252146,84.245
324628,3.98
72747,5.12
302444,38.395
10388,36.115
354884,168.58
288553,28.955
93869,7.285
108902,281.305
22811,90.55
384417,375.395
238460,258.115
23802,42.71
422280,13.48
325172,93.71
172020,27.6
187953,15.075
188192,12.24
330904,17.485
284767,62.49
205553,23.04
168767,15.375
162077,49.6
133451,21.765
93947,10.89
428947,333.66
83780,139.45
439983,22.8
440957,36.05
279138,8.175
186943,1548.855
308365,84.265
19830,215.15
161385,17.35
290337,901.57
88664,648.365
54460,31.155
339332,21.52
168175,50.87
395119,63.415
189326,102.55
451957,448.81
38900,36.94
270094,9.415
18850,593.08
248185,31.315
436096,46.275
252096,34.845
401352,27.79
137528,60.795
463563,83.85
348067,639.355
225666,24.01
116407,53.7
195060,138.285
285841,18.67
3742,10.925
382299,4.75
198550,60.055
343916,21.7
163262,92.185
125884,65.84
97581,139.885
274997,270.865
239207,203.12
130824,937.23
45382,659.28
401828,365.46
382751,56.33
95025,113.845
107932,28.015
263896,8.925
384260,32.815
139494,41.535
156849,67.82
24318,102.11
370014,27.69
138088,315.945
459053,504.6
221251,3.58
349113,7.045
340987,13.01
457374,395.245
400443,48.7
62920,6.29
178234,22.955
253174,100.27
230748,2.7
20459,7.99
212486,12.81
267172,294.91
253230,21.185
336004,15.695
102400,33.815
371546,3016.2
312746,24.8
147182,11.585
111255,31.295
430362,7.35
78582,1.515
179489,17.585
162205,20.04
279719,22.875
273756,4198.865
217540,29.83
59132,54.355
4009,66
416917,2566.995
242710,28.59
131075,28.97
274995,17.8
272967,3.44
253851,2.58
20358,8.465
418242,130.88
134444,2058.165
257745,233.085
245057,26.18
410087,8.925
152121,1434.44
43641,7.035
453796,576.305
223879,8.765
351122,569.415
464067,1432.655
350083,186.76
79277,11.07
108719,42.22
453212,840.72
412138,192.255
124647,69.63
144036,3455.525
264360,3.225
389625,33.335
361215,12.48
78676,81.35
13014,25.32
469938,693.715
99080,395.11
275602,105.995
76205,232.01
248030,69.96
160464,85.935
217583,47.02
382988,48.07
176349,6.015
288133,33.3
334544,289.32
239481,48.885
358651,33.535
222577,3.495
249716,26.62
142936,4.53
58428,33.4
455377,1159.7
218295,67.485
232636,32.03
133591,6.675
72677,337.63
69364,91.435
78826,68.595
168471,732.725
453053,47.515
61703,300
275694,9.465
268511,27.785
5672,32.115
14332,9.59
40515,11.565
200927,17.64
205809,93.92
139471,26.57
240216,131.015
20713,12.665
115712,1445.33
403403,40.125
182073,7.41
372698,94.855
78718,91.29
417253,2.68
72328,518.095
395449,7
457430,27.305
433971,9.075
223854,16.375
389996,15.19
81076,14.455
450794,4.68
36684,14.68
261673,14.94
193042,85.975
31575,143.345
118716,6.84
471417,28.165
357501,34.675
23711,76.535
306463,68.055
375815,217.27
265063,212.605
21040,3.395
313742,9.81
189971,398.125
465651,35.06
457228,9.787666667
264416,9444.495
141028,112.305
223165,108.42
309747,767.495
31744,43.985
122012,129.815
364994,18.15
28910,30.99
453067,77.82
344159,17.125
406670,76.185
363709,328.35
278656,36.55
283676,165.885
35545,56.705
260236,7.275
192123,13.73
92604,12.58
55200,3.15
396999,191.01
421656,28.945
356745,40.165
326123,150.775
275406,166.045
38468,17.41
456363,236.69
219808,85.025
288518,7.455
200737,1118.065
268204,8.435
333629,4.42
147992,71.74
345452,167.585
141766,9.53
211660,27.88
202232,2.66
271731,6.165
319163,55.12
160884,530.355
218894,35.965
52247,1242.355
161708,4.7
187248,65.095
89364,15.33
154907,114.705
402253,9.565
150443,13.57
277332,4.465
446040,29.575
41219,39.775
2605,3.94
111997,182.375
163360,9.66
15766,12.09
73892,39.84
157157,50.16
443300,37.005
59200,14.72
204424,19.22
206561,119.565
422150,10.305
155171,92.8
236699,776.9
286932,53.705
104563,9.21
463437,301.27
54353,155.48
49746,12.515
275795,15.195
358546,8.24
136494,14.625
81280,52.85
457013,24.225
374254,13.675
214852,68.6
65323,225.81
158330,23.695
321791,55.395
355143,15.75
412349,71.735
85821,182.76
270726,31.455
99867,17.535
21754,26.665
29745,15.51
291222,43.87
444941,320.29
246522,43.815
217239,435.32
47577,22.38
270686,21.51
242875,880.36
229015,15.9
24659,7483.005
230076,35.84
201890,24.21
112052,67.9
148229,36.245
89925,38.585
78685,16.965
462934,22.975
285452,377.01
461218,24.835
418196,84.385
411997,1.74
48567,6.335
144332,366.025
292877,26.48
241049,21.485
6780,21.125
237162,76.635
235247,46.355
86510,47.655
249602,8.985
426689,12.405
570,12.705
206887,84.675
17865,20.135
39029,7.47
420914,203.675
408775,24791.51
206448,108.3
44034,21.535
406509,56.045
459605,207.135
321388,40.705
140562,39.115
175017,493.605
152710,9.485
62027,277.765
150584,19.425
150157,457.36
207687,115.415
117279,121.19
402733,9.265
128222,7.2
229165,2074.22
422855,719.4
37204,299.44
155538,27.745
13050,11.53
109631,517.19
459909,12.54
69179,111.2
279689,15.445
454972,335.95
363010,251.715
389170,11.275
212885,58.495
203956,32.975
413258,67.45
229263,21.07
382695,26.49
37888,23.61
461660,31.54
165254,31.915
296767,15.155
215540,67.825
158406,50.215
152415,11.9
46258,44.285
178008,806.82
284450,175.01
420345,7.935
14226,5.67
131999,62.27
305628,866
470446,6.76
374215,19.265
463377,25.865
425680,7.19
239840,19.7
123761,8.19
48426,77.785
97092,202.34
30566,25.98
401804,5.685
459688,67.645
181107,50.935
361488,86.77
3080,13.175
120497,289.695
268158,8.8
238759,38.69
168634,49.265
126318,25.685
126708,20.13
455633,207.775
218516,69.76
433983,4.64
272564,104.325
189311,25.615
103684,46.17
240523,421.455
1655,805.235
156660,495.725
76055,117.31
118799,6.7
194476,91.81
179366,430.855
386597,1448.645
65045,107.995
371908,21.45
51075,211.2
389402,25.015
139026,137.14
138998,252.785
428565,117.25
60188,35.935
385379,247.785
132415,49.045
115963,49.125
317292,4.885
357167,110.625
91299,32.32
42826,30.475
329351,7.025
290717,98.58
45049,86.455
87129,71.725
309957,48.09
40525,14.57
273347,42.21
132295,1.37
397237,25.84
411528,44.245
417472,19.945
35487,256.21
51299,28.04
3043,110.195
7272,91.325
314497,7.22
283562,189.53
427611,10.515
254580,40.725
241600,17.6
302172,18.125
356918,83.525
98432,21.71
462804,45.055
380280,16.885
191195,36.545
245035,27.905
393373,7.46
176594,1324.465
30926,31.35
105194,16.775
144606,42.24
16922,242.665
78911,183.925
59362,198.9
321786,399.75
137201,199.23
373849,35.345
212418,290.825
286296,36.395
185190,105.815
386790,14.335
352926,180.85
199235,12.995
132176,3.62
268964,91.055
322171,37.69
182019,9.88
265572,9.565
73217,11.3
396977,29.98
239967,126.905
328777,517.725
228649,31.14
323169,9.04
82317,53.44
150408,108.54
166125,8.88
195305,81.225
44099,96.81
220710,67.035
295195,86.52
237150,29.405
47873,227.73
402883,5.685
397194,10.575
466972,15.44
209882,26.255
317206,3265.445
61424,169.265
81562,17.125
363431,79.065
48893,8.48
251471,67.44
278403,25.71
436041,57.55
21659,15.875
468244,36.03
145026,14.01
289805,199.705
238999,17.575
348187,729.03
22265,2296.045
387279,6.9
258882,21.675
209152,255.94
446620,2447.465
453452,26.115
166825,82.57
17459,116.61
373055,242.8
236495,62.395
101426,83.475
228396,151.37
283887,132.715
8584,35.515
34580,66.435
129774,26.94
307677,1065.665
61025,7.245
250750,24.775
136453,5.665
391143,1049.635
269044,2022.085
25161,41.53
402328,66.86
100014,7.88
254757,90.19
468759,2644.97
460019,97
182402,17.475
55837,14.72
155494,5548.185
88813,293.675
20345,13.845
5802,31.66
416767,45.565
222008,4.005
201334,9.225
74774,185.09
74139,188.565
143525,775.275
210873,23.765
109805,40.255
105593,8.57
176414,23.325
50439,41.415
259991,41.62
156422,9.63
32595,26.075
4112,95.415
225057,47.835
70885,103.86
376987,6.46
248644,82.715
277076,198.935
398086,27.055
332387,112.695
463867,133.175
5476,18.08
248540,44.46
160310,68.89
137352,7.785
45341,72.365
142314,73.6
94934,3.48
347770,57.785
133869,357.095
330309,7.465
154411,11.535
273630,4.56
423524,9.47
197383,140.725
74039,10.495
283860,61.305
372000,1353.495
389328,81.545
422092,16.515
301848,19.24
332838,351.725
281080,52.325
3075,49.6
92388,60.195
182968,14.23
357488,367.13
294434,8.08
197140,45.99
247223,40.015
53381,754.5
60528,81.145
405242,7.435
168252,49.365
218547,29.43
63063,89.865
378166,61.63
321582,6.165
262309,22.775
131448,21.865
338414,90.73
165836,34.12
12732,569.16
5309,22.205
313455,19.4
2873,429.9
428914,20.025
75441,30.145
114969,47.45
445435,39.395
144308,210.69
458328,62.64
85411,142.13
423014,14.28
176888,15.255
368323,12.46
114871,3.93
281190,15.76
270210,85.245
19791,21.07
180479,48.435
201939,11.25
267331,64.62
106254,177.86
23788,4.74
312243,77.595
179060,2.455
258189,75.795
265093,7.275
157073,3.86
455239,28.245
423301,4.23
419516,381.185
31089,18.28
247863,51.46
268838,1863.465
31350,11.95
164587,7.605
419100,694.585
76880,9.57
127107,8.83
360295,123.975
347054,30.35
300960,63.06
457705,10.765
155716,904.3
305682,42.71
350169,18.88
344350,279.635
464117,5.455
84160,62.145
220288,18.105
438010,20.095
349731,9511.57
190179,21.325
152387,25.715
422617,484.915
317117,17.8525
389334,11.48
454331,30.98
378999,281.59
469651,28.935
261586,10.775
439990,49.825
57272,3.71
178855,311.745
250944,177.08
429797,3.713
418533,11
186360,426.68
305261,15.575
285695,66.69
368277,15.5
287290,25.745
303577,25.225
103923,233.155
365477,147.465
425023,7459.835
20466,7.26
76368,23.745
167646,11.575
345260,49.445
423542,202.845
173487,21.635
17568,24.425
335512,16.585
349562,1054.16
32858,5.325
379393,568.985
333405,28.465
83785,27.28
85018,91.11
140095,18.925
461823,12.4
183053,159.15
450737,10.485
295029,84.29
328650,497.78
329866,292.72
404747,6.97
47826,22.005
300651,3.03
119932,17.73
433993,57.875
306875,4.095
230750,131.01
19524,13.965
386054,13.55
434523,60.945
427590,19.775
189108,88.23
392935,936.095
367214,52.035
307842,61.095
186617,10.68
240388,1.976333333
11830,9.58
181100,464.155
174867,75.615
1206,11.505
78642,300.475
66702,21.22
446342,18.115
376400,33.995
260675,206.2
37623,10.15
143440,11.02
247675,27.1
73242,5.3
418298,50.7
210129,1034.18
346618,32.53
277716,49.16
276859,46.23
238372,30.785
56259,41.905
38717,25.305
374379,42.185
231004,15.125
123366,57.835
231557,36.76
225828,13.925
403213,205.49
221766,6582.41
459275,29.04
401640,100.105
407953,13.845
33503,3.445
438684,45.45
227179,459.35
70988,3.69
279301,236.71
131188,13.745
384079,78.94
77014,1602.6
58021,41.69
362670,30.04
147129,13.175
191461,0.155
92822,1019.795
119305,8.635
87759,63.53
70697,479.56
450618,111.72
453744,208.7
74727,6.845
16212,51.62
99553,52.345
322053,7
402355,14.975
406574,13.935
294022,19.68
87592,29.925
272438,22.33
136834,797.16
188800,116.74
3741,1093.66
328521,584.065
282308,28.735
24685,53.135
268515,14.5
463903,20.22
24956,22.33
159959,19.935
363846,20.445
309096,48.755
261684,8.36
187115,16.6
276526,27.205
347430,719.055
85927,5.825
191460,24.48
343660,1913.955
333914,59.765
173077,7.52
79573,12.42
196177,9.78
108908,1496.605
387345,1077.335
51517,42.69
385206,29.505
96057,271.535
285953,3.875
95572,12.78
271242,9.46
298531,129.535
134182,26.51
146031,25.39
375670,38.7
192070,26.755
99964,407.455
460691,1270.695
82677,11.44
458909,7.78
101298,276.095
339249,10.41
440116,208.43
282299,154.635
18724,333.025
254972,58.045
74474,18.305
233552,100.605
437963,148.23
208273,51.285
208799,14.285
416153,22.855
200903,4.615
207547,411.905
171979,125.605
193755,12.2
243876,218.03
152009,7.625
7047,7.9
166684,1914.185
462199,6.39
416217,31.99
379924,12.23
201171,12.63
470615,29.615
225150,47.535
224636,64.835
305330,45.01
207637,14.605
240208,79.06
269763,4.07
332973,60.425
335452,68.955
318491,79.635
293714,342.75
343468,369.82
403309,6.79
330677,47.115
217342,32.195
413860,16.28
353277,214.79
47619,36.31
264698,221.795
188551,256.055
253885,26.76
200489,23.17
408067,7.055
377701,16.15
70463,7.76
432523,320.075
233187,76.925
144600,4.52
40549,47.46
240980,7.265
326736,43.415
338791,40.73
28235,433.185
326406,24.845
116534,147.755
322754,82.86
105213,52.65
156293,6.83
64605,167.81
378016,10.065
182043,37.815
38202,13.285
186685,4.535
59560,226.1
385587,12.78
239622,49.385
455758,148.98
379100,97.92
316591,1.73
450327,77.235
432034,188.025
454430,65.26
215328,35.79
222142,145.965
112924,39794.275
371130,19.83
430007,242.225
45092,125.31
237015,11.98
373606,8.905
345533,63.17
108847,30.215
325872,14.735
168764,9.075
425803,2772.005
261217,8.915
406135,4
177837,22.27
319951,355.715
652,4.655
17280,34.145
69923,27.32
295024,32.87
36474,96.16
270197,249.22
8045,358.61
444995,18350.12
220862,9.29
364818,153.16
172298,33.825
255546,437.69
38748,17.135
148340,229.86
321077,5.81
240385,12.575
346243,58.445
302439,15.095
1589,311.785
400091,17.65
143546,159.95
320267,141.34
6333,59.655
267388,60.93
145340,137.645
110717,34.65
338465,16.27
415060,62.595
266935,3.665
469224,14.215
221129,87.365
220969,20.08
43345,16.855
51198,31.245
256266,17.585
257034,30.85
458757,56.645
470045,19.14
329186,10.53
308862,77.315
426956,303.81
378776,59.01
194110,7828.61
462298,88.81
269833,974.415
3570,11.31
408490,10.33
271166,5.255
149148,146.735
274054,27.58
21699,2.99
235723,22.73
363187,20.465
439485,73.365
423435,171.875
457764,322.78
304427,118.885
176870,6.545
140390,35.275
89511,2183.835
105170,90.735
158977,38.465
464555,3.07
37388,29.275
104197,26.66
380266,245.395
107629,43.1
330467,33.64
217502,12.145
312894,14.4
253757,28.045
434813,25.95
405388,263.11
264409,55.605
167731,9.885
204292,71.47
349992,5.64
231,6.38
356972,21.39
245009,45.69
111589,177.115
160574,36.21
102943,12.405
347902,19.945
348502,69
56353,14.35
23254,4.96
326168,36.77
421605,26.455
318209,45.79
464322,198.88
169782,40.205
80036,24.365
101322,41.995
458288,49.25
434534,11.75
259243,14.205
308815,308.95
405336,21.1
445012,14.485
443383,124.295
132859,23.295
355811,0.425
32751,23.13
376824,2286.11
134893,22.795
322364,61.7
404268,17.66
104558,55.605
187339,731.445
142194,191.8
373083,5.9
376338,7.06
55630,0.835
189009,14
184122,3990.015
167050,29.52
447909,8.035
417098,10.685
144255,491.705
101997,53.54
162010,58.82
325389,582
368021,58.72
272724,49.095
340055,10.06
298240,13.605
111756,120.35
198562,20.43
212242,47.775
188658,116.665
468057,80.405
437388,115.38
243677,91.71
132597,32.755
34470,50.415
86970,21.825
420340,7.11
195683,16.83
85945,23.84
203219,183.675
282563,287.015
319075,46.56
141261,26.34
311690,1473.495
74113,58.8
398556,18.3
123170,46
285141,9.785
26619,5.625
226392,115.92
78849,23.035
408609,57.705
395453,542.095
417634,22.055
356996,57.845
70664,8.35
397427,18499.495
154107,39.7
390829,161.845
350022,16.115
446339,1810.77
399368,200.38
216387,18.66
110821,95.925
404475,228.735
423735,58.66
48718,49.59
75709,11.37
4654,52.28
397695,146.1
8785,18.23
432736,40.85
367292,10.09
120227,2.905
33627,61.285
254460,23.265
129369,374.13
191094,8.385
352108,84.8
194238,29.54
287938,16.81
149912,5981.855
241957,30.945
317368,18.965
137423,4.385
115008,83.7
374487,1039.2
178029,92.565
221123,35.62
55374,17.39
335503,33.35
266787,9.13
221984,22.67
56729,7.895
256845,180.145
451320,16.88
408705,3.395
304717,4.245
322104,21.945
103443,214.19
122244,20.155
303140,5.315
108660,34.65
411757,53.255
365967,132.615
230439,62.835
283505,237.66
215278,19.3
302828,304.115
454304,88.21
72971,32.675
342305,11.82
245192,69.58
409931,9.35
363475,98.355
235265,69.81
252189,123.175
151840,20.59
304774,17.065
154165,16.455
261364,20.855
205106,33.025
411282,85.95
123533,122.01
431217,7.735
449770,228.555
374589,11.215
376741,24.23
262801,329.985
272003,16.39
401862,32.315
459723,21.93
146532,195.045
387292,8.71
297404,19.34
226593,89.765
133648,18.555
160852,2835.825
196113,7.19
205490,30.22
313950,7.495
402158,5.985
296179,3.695
106551,10.88
336378,156.125
340662,178.785
422806,155.44
189188,145.09
188545,38.555
236731,19.975
297670,26.72
2602,788.94
321994,20.27
170820,5.395
415657,195.6
33118,40.45
95240,19.405
140675,36.885
145879,34.2
190579,30.595
181588,6.565
61087,205.255
380608,3590.02
105084,3.76
34531,27.965
179805,13.695
340728,27.52
370962,368.425
94366,123.13
361963,10.06
427094,72.35
332836,26.75
317162,151.305
339234,37.695
4331,35.62
26273,55.355
24864,88.23
192603,27.745
367750,605.38
295569,243.91
468043,110.925
153875,78.785
279875,111.5
410128,15.075
86999,46.375
31570,629.715
164642,108.69
242728,12.985
429256,150.935
61767,244.995
26127,16.105
121040,28.835
290260,301.955
249142,138.255
147653,33.675
402607,5.915
359511,3.365
308180,3.935
50231,13.855
325669,76.97
161146,38.345
207247,24.675
252147,9.78
6179,568.865
266768,98.385
319347,15.615
276274,54.58
277973,44.345
57697,155.2
409152,458.635
463411,71.27
54176,46.01
139047,26.72
73429,4.545
67845,478.065
309490,98.04
455698,71.32
221653,125.71
251624,2.955
390080,5.505
60747,169.87
94343,49.215
381866,140.33
5502,26.745
86011,17.825
347515,16.92
193836,70.24
8552,42
396896,4.49
452760,12.17
136070,385.975
48312,20.43
136642,3.985
152013,26.565
13406,7.48
241127,73.63
168216,214.76
310316,17.7
12758,79.565
198717,36.49
277333,552.92
392973,27.85
208595,16.11
93593,73.05
237069,118.21
403014,64.645
271151,16.225
104591,5.255
12651,391.24
113551,32.52
376507,277.46
419180,8.37
134658,44.38
153539,23.245
59797,115.465
255977,22.515
192214,88.39
427052,2226.5
421967,103.35
177099,5.725
398460,16.575
109349,2.43
18965,85.75
115244,20.15
58462,9.635
61817,12.105
393212,78.58
228405,33.225
118437,17.985
408103,10.245
177558,21.02
291563,352.285
253281,12.485
144765,25.245
464867,39.16
55695,29.835
96979,216.48
274873,9.45
20482,12.93
128407,629.01
382078,114.41
315883,198.69
389546,65.905
465764,9.52
113917,63.14
332896,13.305
28555,7.425
198890,18.07
39336,43.62
145732,13.87
273886,7058.46
272715,33.165
85897,135.26
191614,49.275
12996,36.005
147124,331.33
51750,69.185
169393,23.85
103699,570.52
10944,14.44
212588,33.62
258560,250.06
225777,15.01
267092,29.2
21445,90.635
63567,4.275
131225,17.385
119787,2.165
119510,515.065
323317,1482.775
72613,388.75
404312,17.98
268262,1.17
324849,28.15
396357,9.59
71968,743.01
307655,34.845
372078,14.19
70922,134.98
396653,246.22
404817,13.415
430294,46.975
446195,13.535
371740,49.815
234328,7.24
453901,37.52
417919,122.865
13293,40.57
122929,38.71
61200,57.125
141938,144.645
383345,13.25
429221,64.345
348444,14.99
259350,62.215
43879,8.83
157905,34.74
95069,3.935
400348,50.035
267397,60.15
133417,41.42
103046,43.28
11513,6.5
446645,2825.6
329468,513.87
96174,74.97
374201,36.19
237910,52.77
262045,8.695
69504,5.97
412361,15984.055
254731,3.875
220928,30.04
356044,139.61
138516,2656.13
47340,68.62
72304,8.875
220637,783.185
155631,23.665
347922,90.25
211985,44.515
226489,257.215
211807,12.085
182988,6.55
72023,87.14
195932,129.87
218177,39.2
185166,15.735
57246,22.625
333985,25.15
202757,13.245
230846,4.675
46711,11.73
349370,27.025
403180,1442.15
437804,119.645
387368,51.11
235510,6.525
18685,42
112035,85.43
100252,814.76
277834,89.975
87868,18.625
360757,293.37
397942,46.465
178500,29.315
76288,22.705
247785,462.175
232763,7.27
469342,109.84
82319,342.545
446336,21.305
273591,118.59
27190,228.76
202657,20.02
147488,270.815
304258,21.3
334882,36.195
286186,196.48
274999,9.705
177553,8.04
118494,57.755
450378,10.885
333375,21.765
66983,58.43
295196,4.955
469498,378.84
145436,24.725
443438,62
228777,4.295
155870,84.95
276022,80.835
111219,306.49
272169,12.27
182190,24.215
454160,72.83
440118,13.615
